"DATETIME","LOAD","MONTH","WEEKDAY","HOUR","TEMPERATURE"
2021-06-13 05:00:00,3677.89,6,7,6,21.25
2021-06-13 06:00:00,3846.23,6,7,7,22.79
2021-06-13 07:00:00,4328.9,6,7,8,24.33
2021-06-13 08:00:00,4820.47,6,7,9,25.65
2021-06-13 09:00:00,5172.63,6,7,10,26.57
2021-06-13 10:00:00,5424.9,6,7,11,26.81
2021-06-13 11:00:00,5555.39,6,7,12,26.62
2021-06-13 12:00:00,5488.81,6,7,13,27.35
2021-06-13 13:00:00,5510.85,6,7,14,27.24
2021-06-13 14:00:00,5241.25,6,7,15,27.06
2021-06-13 15:00:00,4746.84,6,7,16,27.01
2021-06-13 16:00:00,4708.95,6,7,17,26.4
2021-06-13 17:00:00,4764.08,6,7,18,25.31
2021-06-13 18:00:00,4845.99,6,7,19,24.12
2021-06-13 19:00:00,5001.46,6,7,20,23.41
2021-06-13 20:00:00,5435.14,6,7,21,22.76
2021-06-13 21:00:00,5119.93,6,7,22,22.42
2021-06-13 22:00:00,4783.14,6,7,23,22.4
2021-06-13 23:00:00,4343.01,6,7,24,22.78
2021-06-14 00:00:00,3975.63,6,1,1,22.48
2021-06-14 01:00:00,3817.59,6,1,2,21.06
2021-06-14 02:00:00,3715.7,6,1,3,20.58
2021-06-14 03:00:00,3692.28,6,1,4,19.24
2021-06-14 04:00:00,3745.5,6,1,5,18.44
2021-06-14 05:00:00,3970.98,6,1,6,19.47
2021-06-14 06:00:00,4585.7,6,1,7,19.78
2021-06-14 07:00:00,5213.17,6,1,8,19.91
2021-06-14 08:00:00,5677.49,6,1,9,20.65
2021-06-14 09:00:00,5938.55,6,1,10,21.48
2021-06-14 10:00:00,6094.17,6,1,11,22.55
2021-06-14 11:00:00,6176.68,6,1,12,23.43
2021-06-14 12:00:00,6204.53,6,1,13,23.33
2021-06-14 13:00:00,6019.68,6,1,14,23.77
2021-06-14 14:00:00,5703.49,6,1,15,23.75
2021-06-14 15:00:00,5538.58,6,1,16,23.18
2021-06-14 16:00:00,5415.25,6,1,17,22.56
2021-06-14 17:00:00,5278.47,6,1,18,21.37
2021-06-14 18:00:00,5318.58,6,1,19,20.46
2021-06-14 19:00:00,5463.86,6,1,20,20.15
2021-06-14 20:00:00,5687.95,6,1,21,19.23
2021-06-14 21:00:00,5226.95,6,1,22,17.96
2021-06-14 22:00:00,4899.39,6,1,23,17.16
2021-06-14 23:00:00,4458.31,6,1,24,16.51
2021-06-15 00:00:00,4186.55,6,2,1,15.98
2021-06-15 01:00:00,4032.09,6,2,2,15.61
2021-06-15 02:00:00,3967.16,6,2,3,15.76
2021-06-15 03:00:00,3949.37,6,2,4,15.89
2021-06-15 04:00:00,4054.6,6,2,5,16.1
2021-06-15 05:00:00,4250.17,6,2,6,16.92
2021-06-15 06:00:00,4811.87,6,2,7,18.51
2021-06-15 07:00:00,5354.31,6,2,8,19.54
2021-06-15 08:00:00,5761.53,6,2,9,20.59
2021-06-15 09:00:00,5995.13,6,2,10,21.11
2021-06-15 10:00:00,6141.96,6,2,11,21.84
2021-06-15 11:00:00,6226.82,6,2,12,22.66
2021-06-15 12:00:00,6187.14,6,2,13,22.78
2021-06-15 13:00:00,5928.4,6,2,14,22.6
2021-06-15 14:00:00,5614.38,6,2,15,23.24
2021-06-15 15:00:00,5430.71,6,2,16,23.4
2021-06-15 16:00:00,5391.77,6,2,17,22.8
2021-06-15 17:00:00,5383.88,6,2,18,22.22
2021-06-15 18:00:00,5428.53,6,2,19,20.54
2021-06-15 19:00:00,5591.44,6,2,20,19.99
2021-06-15 20:00:00,5760.13,6,2,21,19.36
2021-06-15 21:00:00,5320.39,6,2,22,18.85
2021-06-15 22:00:00,4999.04,6,2,23,18.43
2021-06-15 23:00:00,4560.84,6,2,24,18.45
2021-06-16 00:00:00,4176.8,6,3,1,18.4
2021-06-16 01:00:00,4008.1,6,3,2,18.21
2021-06-16 02:00:00,3913.98,6,3,3,17.99
2021-06-16 03:00:00,3876.55,6,3,4,17.82
2021-06-16 04:00:00,3923.02,6,3,5,18.27
2021-06-16 05:00:00,4132.16,6,3,6,19.7
2021-06-16 06:00:00,4638.97,6,3,7,21.93
2021-06-16 07:00:00,5307.22,6,3,8,23.96
2021-06-16 08:00:00,5708.55,6,3,9,25.45
2021-06-16 09:00:00,5914.54,6,3,10,26.64
2021-06-16 10:00:00,6064.97,6,3,11,28.07
2021-06-16 11:00:00,6197.84,6,3,12,28.19
2021-06-16 12:00:00,6185.04,6,3,13,28.47
2021-06-16 13:00:00,5974.58,6,3,14,27.85
2021-06-16 14:00:00,5637.74,6,3,15,27.9
2021-06-16 15:00:00,5418.74,6,3,16,27.25
2021-06-16 16:00:00,5370.15,6,3,17,26.76
2021-06-16 17:00:00,5403.12,6,3,18,25.55
2021-06-16 18:00:00,5460.21,6,3,19,24.39
2021-06-16 19:00:00,5548.04,6,3,20,23.28
2021-06-16 20:00:00,5784.24,6,3,21,22.54
2021-06-16 21:00:00,5429.36,6,3,22,21.92
2021-06-16 22:00:00,5105.36,6,3,23,21.31
2021-06-16 23:00:00,4674.59,6,3,24,20.87
2021-06-17 00:00:00,4294.13,6,4,1,20.68
2021-06-17 01:00:00,4134.33,6,4,2,20.42
2021-06-17 02:00:00,4047.18,6,4,3,20.18
2021-06-17 03:00:00,4028.56,6,4,4,19.88
2021-06-17 04:00:00,4103.03,6,4,5,20.68
2021-06-17 05:00:00,4299.54,6,4,6,22.9
2021-06-17 06:00:00,4871.83,6,4,7,24.77
2021-06-17 07:00:00,5470.56,6,4,8,26.33
2021-06-17 08:00:00,5898.6,6,4,9,27.33
2021-06-17 09:00:00,6101.87,6,4,10,28.54
2021-06-17 10:00:00,6258.78,6,4,11,29.04
2021-06-17 11:00:00,6340.17,6,4,12,29.33
2021-06-17 12:00:00,6333.21,6,4,13,28.87
2021-06-17 13:00:00,6094.45,6,4,14,28.82
2021-06-17 14:00:00,5747.93,6,4,15,28.98
2021-06-17 15:00:00,5553.49,6,4,16,28.09
2021-06-17 16:00:00,5494.3,6,4,17,27.57
2021-06-17 17:00:00,5482.91,6,4,18,26.1
2021-06-17 18:00:00,5553.62,6,4,19,25.31
2021-06-17 19:00:00,5679.96,6,4,20,24.85
2021-06-17 20:00:00,5899.39,6,4,21,23.98
2021-06-17 21:00:00,5469.29,6,4,22,23.24
2021-06-17 22:00:00,5130.65,6,4,23,22.75
2021-06-17 23:00:00,4692.92,6,4,24,22.04
2021-06-18 00:00:00,4401.55,6,5,1,21.75
2021-06-18 01:00:00,4238.33,6,5,2,21.27
2021-06-18 02:00:00,4147.16,6,5,3,20.67
2021-06-18 03:00:00,4122.56,6,5,4,20.54
2021-06-18 04:00:00,4176.33,6,5,5,21.36
2021-06-18 05:00:00,4374.51,6,5,6,23.37
2021-06-18 06:00:00,4944.95,6,5,7,25.23
2021-06-18 07:00:00,5562.66,6,5,8,26.53
2021-06-18 08:00:00,6018.77,6,5,9,27.9
2021-06-18 09:00:00,6270.59,6,5,10,28.47
2021-06-18 10:00:00,6398,6,5,11,28.83
2021-06-18 11:00:00,6447.21,6,5,12,28.88
2021-06-18 12:00:00,6421.45,6,5,13,28.5
2021-06-18 13:00:00,6162.77,6,5,14,28.51
2021-06-18 14:00:00,5845.33,6,5,15,28.38
2021-06-18 15:00:00,5697.8,6,5,16,27.82
2021-06-18 16:00:00,5646.96,6,5,17,27.99
2021-06-18 17:00:00,5662.96,6,5,18,26.94
2021-06-18 18:00:00,5706.39,6,5,19,26.13
2021-06-18 19:00:00,5783.67,6,5,20,25.21
2021-06-18 20:00:00,5982.83,6,5,21,24.42
2021-06-18 21:00:00,5568.63,6,5,22,24.09
2021-06-18 22:00:00,5255.36,6,5,23,23.81
2021-06-18 23:00:00,4856.27,6,5,24,23.38
2021-06-19 00:00:00,4574.98,6,6,1,22.98
2021-06-19 01:00:00,4376.12,6,6,2,22.74
2021-06-19 02:00:00,4269.56,6,6,3,22.83
2021-06-19 03:00:00,4209.92,6,6,4,22.38
2021-06-19 04:00:00,4237.35,6,6,5,22.66
2021-06-19 05:00:00,4257.55,6,6,6,24.72
2021-06-19 06:00:00,4637.07,6,6,7,26.46
2021-06-19 07:00:00,5237.66,6,6,8,28.08
2021-06-19 08:00:00,5759.08,6,6,9,29.49
2021-06-19 09:00:00,6083.93,6,6,10,29.9
2021-06-19 10:00:00,6271.89,6,6,11,30.01
2021-06-19 11:00:00,6412.41,6,6,12,30.76
2021-06-19 12:00:00,6451.52,6,6,13,29.99
2021-06-19 13:00:00,6209.71,6,6,14,29.69
2021-06-19 14:00:00,5864.52,6,6,15,29.83
2021-06-19 15:00:00,5682.51,6,6,16,29.28
2021-06-19 16:00:00,5661.87,6,6,17,28.39
2021-06-19 17:00:00,5669.77,6,6,18,27.03
2021-06-19 18:00:00,5654.79,6,6,19,26.17
2021-06-19 19:00:00,5683.79,6,6,20,25.95
2021-06-19 20:00:00,5889.7,6,6,21,25.56
2021-06-19 21:00:00,5567.76,6,6,22,25.33
2021-06-19 22:00:00,5219.28,6,6,23,24.66
2021-06-19 23:00:00,4835.29,6,6,24,24.07
2021-06-20 00:00:00,4595.21,6,7,1,23.57
2021-06-20 01:00:00,4387.16,6,7,2,23.48
2021-06-20 02:00:00,4227.1,6,7,3,23.31
2021-06-20 03:00:00,4158.95,6,7,4,23.12
2021-06-20 04:00:00,4109.31,6,7,5,23.59
2021-06-20 05:00:00,4050.24,6,7,6,25.54
2021-06-20 06:00:00,4214.4,6,7,7,27.42
2021-06-20 07:00:00,4667.68,6,7,8,28.28
2021-06-20 08:00:00,5145.35,6,7,9,29.59
2021-06-20 09:00:00,5520.86,6,7,10,29.86
2021-06-20 10:00:00,5752.2,6,7,11,30.61
2021-06-20 11:00:00,5887.25,6,7,12,30.79
2021-06-20 12:00:00,5907.44,6,7,13,30.6
2021-06-20 13:00:00,5666.62,6,7,14,30.64
2021-06-20 14:00:00,5455.03,6,7,15,30.24
2021-06-20 15:00:00,5366.07,6,7,16,29.2
2021-06-20 16:00:00,5330.29,6,7,17,28.1
2021-06-20 17:00:00,5410.81,6,7,18,26.93
2021-06-20 18:00:00,5440.56,6,7,19,26.54
2021-06-20 19:00:00,5487.93,6,7,20,25.74
2021-06-20 20:00:00,5876.45,6,7,21,25.38
2021-06-20 21:00:00,5653.48,6,7,22,25.27
2021-06-20 22:00:00,5320.31,6,7,23,24.91
2021-06-20 23:00:00,4855.43,6,7,24,24.19
2021-06-21 00:00:00,4319.6,6,1,1,23.34
2021-06-21 01:00:00,4133.01,6,1,2,23.17
2021-06-21 02:00:00,4031.59,6,1,3,22.8
2021-06-21 03:00:00,3986.49,6,1,4,22.5
2021-06-21 04:00:00,4025.29,6,1,5,23.18
2021-06-21 05:00:00,4094.23,6,1,6,25.15
2021-06-21 06:00:00,4529.78,6,1,7,26.4
2021-06-21 07:00:00,4997.56,6,1,8,27.39
2021-06-21 08:00:00,5475.92,6,1,9,28.97
2021-06-21 09:00:00,5845.03,6,1,10,29.71
2021-06-21 10:00:00,6093.56,6,1,11,30.39
2021-06-21 11:00:00,6325.6,6,1,12,30.85
2021-06-21 12:00:00,6363.44,6,1,13,30.2
2021-06-21 13:00:00,6171.03,6,1,14,29.54
2021-06-21 14:00:00,5933.53,6,1,15,28.99
2021-06-21 15:00:00,5815.96,6,1,16,28.32
2021-06-21 16:00:00,5754.65,6,1,17,27.16
2021-06-21 17:00:00,5886.94,6,1,18,27.21
2021-06-21 18:00:00,5951.35,6,1,19,26.44
2021-06-21 19:00:00,5988.58,6,1,20,25.98
2021-06-21 20:00:00,6209.96,6,1,21,25.84
2021-06-21 21:00:00,5906.84,6,1,22,25.75
2021-06-21 22:00:00,5495.61,6,1,23,25.14
2021-06-21 23:00:00,5070.3,6,1,24,25.05
2021-06-22 00:00:00,4753.96,6,2,1,24.35
2021-06-22 01:00:00,4576.23,6,2,2,23.93
2021-06-22 02:00:00,4473.18,6,2,3,23.7
2021-06-22 03:00:00,4404.52,6,2,4,23.28
2021-06-22 04:00:00,4476.99,6,2,5,23.59
2021-06-22 05:00:00,4616.31,6,2,6,25.03
2021-06-22 06:00:00,5196.88,6,2,7,26.49
2021-06-22 07:00:00,5764.92,6,2,8,27.9
2021-06-22 08:00:00,6253.58,6,2,9,29.82
2021-06-22 09:00:00,6542.88,6,2,10,30.45
2021-06-22 10:00:00,6730.49,6,2,11,31.26
2021-06-22 11:00:00,6860.47,6,2,12,31.55
2021-06-22 12:00:00,6909.67,6,2,13,31.54
2021-06-22 13:00:00,6753.96,6,2,14,31.75
2021-06-22 14:00:00,6507.45,6,2,15,31.71
2021-06-22 15:00:00,6377.42,6,2,16,30.97
2021-06-22 16:00:00,6305.16,6,2,17,28.16
2021-06-22 17:00:00,6360.02,6,2,18,28.66
2021-06-22 18:00:00,6438.41,6,2,19,28.71
2021-06-22 19:00:00,6447.93,6,2,20,28.28
2021-06-22 20:00:00,6529.99,6,2,21,27.72
2021-06-22 21:00:00,6117.97,6,2,22,27.22
2021-06-22 22:00:00,5814.52,6,2,23,26.73
2021-06-22 23:00:00,5363.1,6,2,24,26.24
2021-06-23 00:00:00,4852.59,6,3,1,25.82
2021-06-23 01:00:00,4649.39,6,3,2,25.39
2021-06-23 02:00:00,4556.17,6,3,3,25.04
2021-06-23 03:00:00,4484.91,6,3,4,24.54
2021-06-23 04:00:00,4545.22,6,3,5,25.13
2021-06-23 05:00:00,4711.49,6,3,6,27.4
2021-06-23 06:00:00,5288.33,6,3,7,29.28
2021-06-23 07:00:00,6086.56,6,3,8,31.08
2021-06-23 08:00:00,6694.71,6,3,9,32.07
2021-06-23 09:00:00,7153.38,6,3,10,33.75
2021-06-23 10:00:00,7329.14,6,3,11,34.42
2021-06-23 11:00:00,7479.88,6,3,12,34.7
2021-06-23 12:00:00,7490.04,6,3,13,34.44
2021-06-23 13:00:00,7283.67,6,3,14,34.8
2021-06-23 14:00:00,6954.06,6,3,15,34.01
2021-06-23 15:00:00,6790.41,6,3,16,33.23
2021-06-23 16:00:00,6794.23,6,3,17,31.73
2021-06-23 17:00:00,6769.41,6,3,18,30.63
2021-06-23 18:00:00,6642.46,6,3,19,29.26
2021-06-23 19:00:00,6617.88,6,3,20,28.79
2021-06-23 20:00:00,6728.23,6,3,21,28.45
2021-06-23 21:00:00,6412.22,6,3,22,28.21
2021-06-23 22:00:00,6084.25,6,3,23,27.95
2021-06-23 23:00:00,5667.64,6,3,24,27.67
2021-06-24 00:00:00,5725.6,6,4,1,27.32
2021-06-24 01:00:00,5483.73,6,4,2,26.93
2021-06-24 02:00:00,5304.87,6,4,3,26.58
2021-06-24 03:00:00,5176.97,6,4,4,26.36
2021-06-24 04:00:00,5187.47,6,4,5,26.92
2021-06-24 05:00:00,5317.62,6,4,6,28.91
2021-06-24 06:00:00,6003.13,6,4,7,30.98
2021-06-24 07:00:00,6844.75,6,4,8,32.24
2021-06-24 08:00:00,7470.77,6,4,9,33.66
2021-06-24 09:00:00,7946.63,6,4,10,34.77
2021-06-24 10:00:00,8301.82,6,4,11,35.61
2021-06-24 11:00:00,8648.63,6,4,12,36
2021-06-24 12:00:00,8847.3,6,4,13,36.05
2021-06-24 13:00:00,8776.13,6,4,14,35.52
2021-06-24 14:00:00,8518.95,6,4,15,35.46
2021-06-24 15:00:00,8311.07,6,4,16,34.85
2021-06-24 16:00:00,8240.12,6,4,17,33.84
2021-06-24 17:00:00,8122.31,6,4,18,32.01
2021-06-24 18:00:00,7889,6,4,19,29.97
2021-06-24 19:00:00,7742.75,6,4,20,29.15
2021-06-24 20:00:00,7817.96,6,4,21,28.57
2021-06-24 21:00:00,7541.91,6,4,22,28.14
2021-06-24 22:00:00,7245.53,6,4,23,28.08
2021-06-24 23:00:00,6772.05,6,4,24,27.6
2021-06-25 00:00:00,6102.11,6,5,1,27.32
2021-06-25 01:00:00,5822.6,6,5,2,26.95
2021-06-25 02:00:00,5684.09,6,5,3,26.97
2021-06-25 03:00:00,5513.57,6,5,4,26.8
2021-06-25 04:00:00,5487.64,6,5,5,27.52
2021-06-25 05:00:00,5583.55,6,5,6,29.47
2021-06-25 06:00:00,6198.22,6,5,7,31.61
2021-06-25 07:00:00,7008.44,6,5,8,32.13
2021-06-25 08:00:00,7623.3,6,5,9,34.2
2021-06-25 09:00:00,8035.76,6,5,10,34.81
2021-06-25 10:00:00,8348.32,6,5,11,35.81
2021-06-25 11:00:00,8589.17,6,5,12,36.4
2021-06-25 12:00:00,8811.23,6,5,13,35.82
2021-06-25 13:00:00,8775.48,6,5,14,36.37
2021-06-25 14:00:00,8577.66,6,5,15,35.94
2021-06-25 15:00:00,8425.98,6,5,16,35.56
2021-06-25 16:00:00,8293.37,6,5,17,34.41
2021-06-25 17:00:00,8173.03,6,5,18,32.6
2021-06-25 18:00:00,8066.73,6,5,19,31.19
2021-06-25 19:00:00,7874.73,6,5,20,30.78
2021-06-25 20:00:00,7981.76,6,5,21,30.29
2021-06-25 21:00:00,7705.07,6,5,22,29.63
2021-06-25 22:00:00,7436.03,6,5,23,28.95
2021-06-25 23:00:00,6943.18,6,5,24,28.78
2021-06-26 00:00:00,6331.93,6,6,1,28.21
2021-06-26 01:00:00,6038.57,6,6,2,28.3
2021-06-26 02:00:00,5876.3,6,6,3,27.73
2021-06-26 03:00:00,5704.66,6,6,4,27.73
2021-06-26 04:00:00,5661.43,6,6,5,28.41
2021-06-26 05:00:00,5643.67,6,6,6,30.36
2021-06-26 06:00:00,5961.44,6,6,7,32.67
2021-06-26 07:00:00,6617.5,6,6,8,34.38
2021-06-26 08:00:00,7253.08,6,6,9,36.53
2021-06-26 09:00:00,7704.6,6,6,10,36.98
2021-06-26 10:00:00,8161.71,6,6,11,37.8
2021-06-26 11:00:00,8461.69,6,6,12,38.12
2021-06-26 12:00:00,8691.57,6,6,13,38.43
2021-06-26 13:00:00,8640.04,6,6,14,38.03
2021-06-26 14:00:00,8403.98,6,6,15,36.68
2021-06-26 15:00:00,8272.23,6,6,16,35.14
2021-06-26 16:00:00,8215.28,6,6,17,33.89
2021-06-26 17:00:00,8156.28,6,6,18,32.49
2021-06-26 18:00:00,7938,6,6,19,31.04
2021-06-26 19:00:00,7678.37,6,6,20,29.83
2021-06-26 20:00:00,7897.54,6,6,21,29.59
2021-06-26 21:00:00,7697.84,6,6,22,29.13
2021-06-26 22:00:00,7399.24,6,6,23,28.89
2021-06-26 23:00:00,6910.6,6,6,24,28.53
2021-06-27 00:00:00,6155.3,6,7,1,27.9
2021-06-27 01:00:00,5854.4,6,7,2,27.99
2021-06-27 02:00:00,5603.77,6,7,3,27.67
2021-06-27 03:00:00,5421.49,6,7,4,27.39
2021-06-27 04:00:00,5355.05,6,7,5,27.52
2021-06-27 05:00:00,5242.01,6,7,6,29.26
2021-06-27 06:00:00,5445.04,6,7,7,30.76
2021-06-27 07:00:00,5986.7,6,7,8,31.89
2021-06-27 08:00:00,6485.76,6,7,9,32.74
2021-06-27 09:00:00,6967,6,7,10,33.48
2021-06-27 10:00:00,7417.9,6,7,11,34.93
2021-06-27 11:00:00,7766.26,6,7,12,35.07
2021-06-27 12:00:00,7939.7,6,7,13,34.7
2021-06-27 13:00:00,7856.23,6,7,14,34.52
2021-06-27 14:00:00,7678.29,6,7,15,34.19
2021-06-27 15:00:00,7577.16,6,7,16,34
2021-06-27 16:00:00,7504.85,6,7,17,32.56
2021-06-27 17:00:00,7412.97,6,7,18,32.14
2021-06-27 18:00:00,7230.51,6,7,19,30.63
2021-06-27 19:00:00,7086.96,6,7,20,29.22
2021-06-27 20:00:00,7381.78,6,7,21,28.86
2021-06-27 21:00:00,7216.19,6,7,22,28.51
2021-06-27 22:00:00,6642.7,6,7,23,28.29
2021-06-27 23:00:00,6182.53,6,7,24,27.91
2021-06-28 00:00:00,5976.29,6,1,1,27.15
2021-06-28 01:00:00,5621.58,6,1,2,27.45
2021-06-28 02:00:00,5431.26,6,1,3,26.88
2021-06-28 03:00:00,5269.32,6,1,4,26.92
2021-06-28 04:00:00,5257.61,6,1,5,27.47
2021-06-28 05:00:00,5337.18,6,1,6,28.99
2021-06-28 06:00:00,5927.81,6,1,7,30.66
2021-06-28 07:00:00,6850.38,6,1,8,31.92
2021-06-28 08:00:00,7500.28,6,1,9,33.04
2021-06-28 09:00:00,7958.38,6,1,10,33.5
2021-06-28 10:00:00,8336.76,6,1,11,34.43
2021-06-28 11:00:00,8631.7,6,1,12,34.87
2021-06-28 12:00:00,8890.9,6,1,13,34.72
2021-06-28 13:00:00,8823.26,6,1,14,34.84
2021-06-28 14:00:00,8613.4,6,1,15,34.64
2021-06-28 15:00:00,8323.61,6,1,16,34.26
2021-06-28 16:00:00,8228.73,6,1,17,33.54
2021-06-28 17:00:00,8083.89,6,1,18,32.43
2021-06-28 18:00:00,7795.6,6,1,19,31.02
2021-06-28 19:00:00,7612.3,6,1,20,30.07
2021-06-28 20:00:00,7710.42,6,1,21,29.28
2021-06-28 21:00:00,7439.84,6,1,22,28.85
2021-06-28 22:00:00,7131.12,6,1,23,28.26
2021-06-28 23:00:00,6681.79,6,1,24,28.1
2021-06-29 00:00:00,6425.78,6,2,1,27.74
2021-06-29 01:00:00,6122.91,6,2,2,27.27
2021-06-29 02:00:00,5923.83,6,2,3,27.25
2021-06-29 03:00:00,5761.45,6,2,4,27.12
2021-06-29 04:00:00,5738.84,6,2,5,27.24
2021-06-29 05:00:00,5888.32,6,2,6,28.99
2021-06-29 06:00:00,6452.69,6,2,7,30.73
2021-06-29 07:00:00,7253.94,6,2,8,31.58
2021-06-29 08:00:00,7902.47,6,2,9,32.74
2021-06-29 09:00:00,8326.05,6,2,10,33.45
2021-06-29 10:00:00,8631.79,6,2,11,34.42
2021-06-29 11:00:00,8924.58,6,2,12,34.82
2021-06-29 12:00:00,9151.46,6,2,13,35.37
2021-06-29 13:00:00,9103.62,6,2,14,35.35
2021-06-29 14:00:00,8882.46,6,2,15,35.08
2021-06-29 15:00:00,8713.69,6,2,16,34.26
2021-06-29 16:00:00,8499.5,6,2,17,32.99
2021-06-29 17:00:00,8380.51,6,2,18,31.26
2021-06-29 18:00:00,8138.04,6,2,19,29.86
2021-06-29 19:00:00,7963.67,6,2,20,28.95
2021-06-29 20:00:00,8040.22,6,2,21,28.54
2021-06-29 21:00:00,7782,6,2,22,28.21
2021-06-29 22:00:00,7493.88,6,2,23,27.82
2021-06-29 23:00:00,6973.18,6,2,24,27.67
2021-06-30 00:00:00,6459.38,6,3,1,27.36
2021-06-30 01:00:00,6137.76,6,3,2,26.83
2021-06-30 02:00:00,5938.55,6,3,3,26.84
2021-06-30 03:00:00,5750.72,6,3,4,26.85
2021-06-30 04:00:00,5719.99,6,3,5,27.29
2021-06-30 05:00:00,5777.92,6,3,6,29.29
2021-06-30 06:00:00,6315.25,6,3,7,31.36
2021-06-30 07:00:00,7185.38,6,3,8,32.14
2021-06-30 08:00:00,7892.83,6,3,9,33.19
2021-06-30 09:00:00,8280.16,6,3,10,34.12
2021-06-30 10:00:00,8652.61,6,3,11,35.3
2021-06-30 11:00:00,8966.3,6,3,12,36.06
2021-06-30 12:00:00,9208.1,6,3,13,35.91
2021-06-30 13:00:00,9223.62,6,3,14,35.86
2021-06-30 14:00:00,8963.24,6,3,15,35.85
2021-06-30 15:00:00,8774,6,3,16,34.94
2021-06-30 16:00:00,8463.58,6,3,17,33.69
2021-06-30 17:00:00,8424.87,6,3,18,31.44
2021-06-30 18:00:00,8217.99,6,3,19,30.24
2021-06-30 19:00:00,8064.73,6,3,20,29.99
2021-06-30 20:00:00,8152.64,6,3,21,29.6
2021-06-30 21:00:00,7878.7,6,3,22,29.32
2021-06-30 22:00:00,7624.19,6,3,23,28.93
2021-06-30 23:00:00,7178.98,6,3,24,28.51
2021-07-01 00:00:00,6618.05,7,4,1,28.35
2021-07-01 01:00:00,6279.82,7,4,2,27.95
2021-07-01 02:00:00,6087.92,7,4,3,27.48
2021-07-01 03:00:00,5890.25,7,4,4,27.32
2021-07-01 04:00:00,5842.04,7,4,5,27.58
2021-07-01 05:00:00,5913.38,7,4,6,29.63
2021-07-01 06:00:00,6495.1,7,4,7,31.74
2021-07-01 07:00:00,7402.87,7,4,8,33.64
2021-07-01 08:00:00,8146.94,7,4,9,35.14
2021-07-01 09:00:00,8679.19,7,4,10,36.55
2021-07-01 10:00:00,8941.85,7,4,11,37.69
2021-07-01 11:00:00,9188.23,7,4,12,37.95
2021-07-01 12:00:00,9316.13,7,4,13,38.03
2021-07-01 13:00:00,9428.04,7,4,14,37.08
2021-07-01 14:00:00,9255.84,7,4,15,36.59
2021-07-01 15:00:00,9045.38,7,4,16,36.31
2021-07-01 16:00:00,8926.32,7,4,17,36.1
2021-07-01 17:00:00,8781.06,7,4,18,35.02
2021-07-01 18:00:00,8521.06,7,4,19,33.42
2021-07-01 19:00:00,8271.75,7,4,20,32.86
2021-07-01 20:00:00,8295.79,7,4,21,32.72
2021-07-01 21:00:00,8032.21,7,4,22,32.12
2021-07-01 22:00:00,7807.82,7,4,23,31.16
2021-07-01 23:00:00,7269.49,7,4,24,30.51
2021-07-02 00:00:00,7016.22,7,5,1,29.63
2021-07-02 01:00:00,6693.11,7,5,2,29.48
2021-07-02 02:00:00,6464.84,7,5,3,28.86
2021-07-02 03:00:00,6330.35,7,5,4,28.24
2021-07-02 04:00:00,6252.16,7,5,5,28.87
2021-07-02 05:00:00,6317,7,5,6,30.35
2021-07-02 06:00:00,6833.23,7,5,7,31.58
2021-07-02 07:00:00,7740.63,7,5,8,32.76
2021-07-02 08:00:00,8501.08,7,5,9,33.82
2021-07-02 09:00:00,8939.99,7,5,10,34.6
2021-07-02 10:00:00,9265.92,7,5,11,35.67
2021-07-02 11:00:00,9537.96,7,5,12,35.96
2021-07-02 12:00:00,9733.91,7,5,13,36.14
2021-07-02 13:00:00,9694.89,7,5,14,35.81
2021-07-02 14:00:00,9427.36,7,5,15,35.12
2021-07-02 15:00:00,9251.87,7,5,16,34.01
2021-07-02 16:00:00,9062.51,7,5,17,32.65
2021-07-02 17:00:00,8755.98,7,5,18,31.45
2021-07-02 18:00:00,8532.85,7,5,19,29.99
2021-07-02 19:00:00,8345.38,7,5,20,29.13
2021-07-02 20:00:00,8336.86,7,5,21,28.9
2021-07-02 21:00:00,8034.2,7,5,22,28.35
2021-07-02 22:00:00,7778.03,7,5,23,27.6
2021-07-02 23:00:00,7242.35,7,5,24,27.24
2021-07-03 00:00:00,6508.06,7,6,1,27.25
2021-07-03 01:00:00,6187.53,7,6,2,27.07
2021-07-03 02:00:00,5957.34,7,6,3,26.88
2021-07-03 03:00:00,5764.25,7,6,4,25.98
2021-07-03 04:00:00,5700.74,7,6,5,26.45
2021-07-03 05:00:00,5627.17,7,6,6,27.24
2021-07-03 06:00:00,5889.12,7,6,7,28.5
2021-07-03 07:00:00,6523.16,7,6,8,29.58
2021-07-03 08:00:00,7138.08,7,6,9,30.65
2021-07-03 09:00:00,7574.22,7,6,10,30.92
2021-07-03 10:00:00,7944.85,7,6,11,31.21
2021-07-03 11:00:00,8217.75,7,6,12,31.01
2021-07-03 12:00:00,8369.97,7,6,13,30.24
2021-07-03 13:00:00,8314.5,7,6,14,30.75
2021-07-03 14:00:00,8068.18,7,6,15,30.38
2021-07-03 15:00:00,7901.14,7,6,16,29.82
2021-07-03 16:00:00,7766.58,7,6,17,29.3
2021-07-03 17:00:00,7601.17,7,6,18,28.05
2021-07-03 18:00:00,7390.89,7,6,19,27.28
2021-07-03 19:00:00,7220.52,7,6,20,26.69
2021-07-03 20:00:00,7359.37,7,6,21,26.48
2021-07-03 21:00:00,7266.85,7,6,22,26.34
2021-07-03 22:00:00,6699.43,7,6,23,26.07
2021-07-03 23:00:00,6392.94,7,6,24,25.78
