DATE;TIME;LOAD
11/2/2017;13;6900.69
11/2/2017;14;6880.79
11/2/2017;15;6614.46
11/2/2017;16;6699.76
11/2/2017;17;6650.08
11/2/2017;18;6570.38
11/2/2017;19;7140.97
11/2/2017;20;7389.74
11/2/2017;21;7239.82
11/2/2017;22;6840.56
11/2/2017;23;6360.42
11/2/2017;24;5972.41
12/2/2017;1;5589.3
12/2/2017;2;5144.78
12/2/2017;3;5101.92
12/2/2017;4;4709.31
12/2/2017;5;4543.97
12/2/2017;6;4497.39
12/2/2017;7;4662.97
12/2/2017;8;5007.22
12/2/2017;9;5505.76
12/2/2017;10;6049.52
12/2/2017;11;6435.94
12/2/2017;12;6770.41
12/2/2017;13;6928.92
12/2/2017;14;6752.84
12/2/2017;15;6410.95
12/2/2017;16;6541.45
12/2/2017;17;6557.7
12/2/2017;18;6414.97
12/2/2017;19;7025.91
12/2/2017;20;7346.1
12/2/2017;21;7379.74
12/2/2017;22;7012.12
12/2/2017;23;6547.42
12/2/2017;24;6145.63
13/2/2017;1;5523.69
13/2/2017;2;5002.53
13/2/2017;3;4882.29
13/2/2017;4;4659.63
13/2/2017;5;4546.58
13/2/2017;6;4716.26
13/2/2017;7;5290.1
13/2/2017;8;6063.72
13/2/2017;9;6690
13/2/2017;10;7229.13
13/2/2017;11;7478.26
13/2/2017;12;7615.09
13/2/2017;13;7649.81
13/2/2017;14;7567.66
13/2/2017;15;7316.3
13/2/2017;16;7558.21
13/2/2017;17;7522.19
13/2/2017;18;7308.47
13/2/2017;19;7769.46
13/2/2017;20;8045.01
13/2/2017;21;7927.29
13/2/2017;22;7533.39
13/2/2017;23;6905.89
13/2/2017;24;6374.5
14/2/2017;1;5777.53
14/2/2017;2;5269.28
14/2/2017;3;5196.95
14/2/2017;4;4952.42
14/2/2017;5;4811.89
14/2/2017;6;4953.32
14/2/2017;7;5507.93
14/2/2017;8;6460.21
14/2/2017;9;7107.23
14/2/2017;10;7654.26
14/2/2017;11;7845.41
14/2/2017;12;7973.7
14/2/2017;13;8025.24
14/2/2017;14;7982.01
14/2/2017;15;7708.94
14/2/2017;16;7819.74
14/2/2017;17;7763.42
14/2/2017;18;7673.86
14/2/2017;19;8197.8
14/2/2017;20;8400.73
14/2/2017;21;8284.44
14/2/2017;22;7734.72
14/2/2017;23;7007.52
14/2/2017;24;6440.74
15/2/2017;1;5640.16
15/2/2017;2;5119.13
15/2/2017;3;5104.01
15/2/2017;4;4949.95
15/2/2017;5;4865.17
15/2/2017;6;4943.28
15/2/2017;7;5460.81
15/2/2017;8;6322.34
15/2/2017;9;6816.07
15/2/2017;10;7265.64
15/2/2017;11;7374.54
15/2/2017;12;7362.62
15/2/2017;13;7337.3
15/2/2017;14;7259.18
15/2/2017;15;7026.22
15/2/2017;16;7127.15
15/2/2017;17;7076.83
15/2/2017;18;7032.7
15/2/2017;19;7753.26
15/2/2017;20;8106.83
15/2/2017;21;8034.59
15/2/2017;22;7539.5
15/2/2017;23;6854.11
15/2/2017;24;6334.32
16/2/2017;1;5846.39
16/2/2017;2;5403
16/2/2017;3;5287.22
16/2/2017;4;5102.43
16/2/2017;5;5002.03
16/2/2017;6;5102.7
16/2/2017;7;5697.24
16/2/2017;8;6632.62
16/2/2017;9;7000.03
16/2/2017;10;7344.8
16/2/2017;11;7430.94
16/2/2017;12;7436.33
16/2/2017;13;7473.71
16/2/2017;14;7418.21
16/2/2017;15;7093.51
16/2/2017;16;7145.81
16/2/2017;17;7103.86
16/2/2017;18;7204.87
16/2/2017;19;8003.51
16/2/2017;20;8368.05
16/2/2017;21;8259.65
16/2/2017;22;7715.61
16/2/2017;23;7033.28
16/2/2017;24;6533.7
17/2/2017;1;5621.59
17/2/2017;2;5103.68
17/2/2017;3;5060.78
17/2/2017;4;4872.97
17/2/2017;5;4799.1
17/2/2017;6;4905.38
17/2/2017;7;5379.15
17/2/2017;8;6213.74
17/2/2017;9;6627.92
17/2/2017;10;6945.72
17/2/2017;11;6966.14
17/2/2017;12;6894.69
17/2/2017;13;6808.33
17/2/2017;14;6729.33
17/2/2017;15;6486.34
17/2/2017;16;6596.92
17/2/2017;17;6627.99
17/2/2017;18;6671.29
17/2/2017;19;7475.03
17/2/2017;20;7847.39
17/2/2017;21;7741.45
17/2/2017;22;7247.86
17/2/2017;23;6658.3
17/2/2017;24;6202.98
18/2/2017;1;5793.54
18/2/2017;2;5301.92
18/2/2017;3;5226.32
18/2/2017;4;4934.98
18/2/2017;5;4792.25
18/2/2017;6;4804.76
18/2/2017;7;5076.63
18/2/2017;8;5489.97
18/2/2017;9;6015.37
18/2/2017;10;6475.77
18/2/2017;11;6663.44
18/2/2017;12;6701.89
18/2/2017;13;6659.1
18/2/2017;14;6544.32
18/2/2017;15;6191.09
18/2/2017;16;6270.12
18/2/2017;17;6396.91
18/2/2017;18;6534.44
18/2/2017;19;7276.56
18/2/2017;20;7637.07
18/2/2017;21;7415.72
18/2/2017;22;6976.3
18/2/2017;23;6490.07
18/2/2017;24;6060.86
19/2/2017;1;5335.63
19/2/2017;2;4758.48
19/2/2017;3;4760.79
19/2/2017;4;4624.85
19/2/2017;5;4467.62
19/2/2017;6;4455.4
19/2/2017;7;4544.7
19/2/2017;8;4662.88
19/2/2017;9;4773.5
19/2/2017;10;5354.06
19/2/2017;11;5817.86
19/2/2017;12;6201.02
19/2/2017;13;6301.09
19/2/2017;14;6161.67
19/2/2017;15;5746.46
19/2/2017;16;5749.68
19/2/2017;17;5656.61
19/2/2017;18;5638.5
19/2/2017;19;6340.59
19/2/2017;20;6852.98
19/2/2017;21;6776.13
19/2/2017;22;6496.57
19/2/2017;23;6003.2
19/2/2017;24;5606.56
20/2/2017;1;5213.78
20/2/2017;2;4740.52
20/2/2017;3;4678.81
20/2/2017;4;4510.82
20/2/2017;5;4420.57
20/2/2017;6;4526.36
20/2/2017;7;4981.67
20/2/2017;8;5793.2
20/2/2017;9;6308.45
20/2/2017;10;6716.27
20/2/2017;11;6863.38
20/2/2017;12;6954.03
20/2/2017;13;7005.73
20/2/2017;14;6853.84
20/2/2017;15;6616.77
20/2/2017;16;6699.81
20/2/2017;17;6621.24
20/2/2017;18;6465.4
20/2/2017;19;7109.9
20/2/2017;20;7550.04
20/2/2017;21;7540.28
20/2/2017;22;7100.63
20/2/2017;23;6477.33
20/2/2017;24;5980.32
21/2/2017;1;5212.76
21/2/2017;2;4783.45
21/2/2017;3;4761.72
21/2/2017;4;4599.42
21/2/2017;5;4510.4
21/2/2017;6;4610.7
21/2/2017;7;5043.81
21/2/2017;8;5845.48
21/2/2017;9;6367.53
21/2/2017;10;6688.02
21/2/2017;11;6682.73
21/2/2017;12;6755.5
21/2/2017;13;6787.71
21/2/2017;14;6758.99
21/2/2017;15;6547.2
21/2/2017;16;6661.51
21/2/2017;17;6529.51
21/2/2017;18;6411.73
21/2/2017;19;6946.72
21/2/2017;20;7427.02
21/2/2017;21;7348.66
21/2/2017;22;6932.3
21/2/2017;23;6336.34
21/2/2017;24;5823.25
22/2/2017;1;5270.51
22/2/2017;2;4800.27
22/2/2017;3;4765.09
22/2/2017;4;4609.26
22/2/2017;5;4521.99
22/2/2017;6;4619.1
22/2/2017;7;5063.02
22/2/2017;8;5890.77
22/2/2017;9;6307.8
22/2/2017;10;6588.77
22/2/2017;11;6604.09
22/2/2017;12;6542.81
22/2/2017;13;6494.33
22/2/2017;14;6432.13
22/2/2017;15;6191.83
22/2/2017;16;6179.36
22/2/2017;17;6040.6
22/2/2017;18;6023.4
22/2/2017;19;6698.57
22/2/2017;20;7232.26
22/2/2017;21;7245.63
22/2/2017;22;6880.44
22/2/2017;23;6283.9
22/2/2017;24;5846.34
23/2/2017;1;5315.68
23/2/2017;2;4873.98
23/2/2017;3;4820.72
23/2/2017;4;4641.56
23/2/2017;5;4557.79
23/2/2017;6;4676.94
23/2/2017;7;5136.91
23/2/2017;8;5961.85
23/2/2017;9;6379.76
23/2/2017;10;6457.97
23/2/2017;11;6427.62
23/2/2017;12;6395.29
23/2/2017;13;6382.93
23/2/2017;14;6318.12
23/2/2017;15;6098.11
23/2/2017;16;6108.57
23/2/2017;17;6062.92
23/2/2017;18;6163.03
23/2/2017;19;6912.63
23/2/2017;20;7379.84
23/2/2017;21;7327.83
23/2/2017;22;6929.41
23/2/2017;23;6317.78
23/2/2017;24;5894.87
24/2/2017;1;5158.51
24/2/2017;2;4729.05
24/2/2017;3;4674.68
24/2/2017;4;4524.51
24/2/2017;5;4429.9
24/2/2017;6;4549.24
24/2/2017;7;4994.95
24/2/2017;8;5755.79
24/2/2017;9;6088.91
24/2/2017;10;6302.07
24/2/2017;11;6327.94
24/2/2017;12;6282.31
24/2/2017;13;6281.25
24/2/2017;14;6179.42
24/2/2017;15;5922.47
24/2/2017;16;5908.96
24/2/2017;17;5826.98
24/2/2017;18;5937.44
24/2/2017;19;6693.18
24/2/2017;20;7137.44
24/2/2017;21;7105.53
24/2/2017;22;6737.74
24/2/2017;23;6151.01
24/2/2017;24;5804.41
25/2/2017;1;5193.57
25/2/2017;2;4788.29
25/2/2017;3;4700.59
25/2/2017;4;4468.2
25/2/2017;5;4357.31
25/2/2017;6;4377.59
25/2/2017;7;4523.25
25/2/2017;8;4845.17
25/2/2017;9;5379.94
25/2/2017;10;5848.95
25/2/2017;11;6105.79
25/2/2017;12;6266.6
25/2/2017;13;6332.52
25/2/2017;14;6287.11
25/2/2017;15;5986.57
25/2/2017;16;6027.1
25/2/2017;17;6042.9
25/2/2017;18;5992.51
25/2/2017;19;6531.29
25/2/2017;20;6928.43
25/2/2017;21;6823.26
25/2/2017;22;6451.02
25/2/2017;23;6011.23
25/2/2017;24;5645.58
26/2/2017;1;5000.96
26/2/2017;2;4594.29
26/2/2017;3;4493.21
26/2/2017;4;4314.01
26/2/2017;5;4195.97
26/2/2017;6;4190.86
26/2/2017;7;4251.31
26/2/2017;8;4402.77
26/2/2017;9;4867.91
26/2/2017;10;5439.99
26/2/2017;11;5961.9
26/2/2017;12;6394.14
26/2/2017;13;6551.1
26/2/2017;14;6398.96
26/2/2017;15;5923.96
26/2/2017;16;5744.1
26/2/2017;17;5527.54
26/2/2017;18;5349.48
26/2/2017;19;5870.03
26/2/2017;20;6364.17
26/2/2017;21;6423.85
26/2/2017;22;6193.25
26/2/2017;23;5770.19
26/2/2017;24;5411.12
27/2/2017;1;4901.76
27/2/2017;2;4513.58
27/2/2017;3;4484.6
27/2/2017;4;4311.08
27/2/2017;5;4175.2
27/2/2017;6;4211.62
27/2/2017;7;4326.32
27/2/2017;8;4499.03
27/2/2017;9;5074.39
27/2/2017;10;5660.79
27/2/2017;11;6058.34
27/2/2017;12;6158.33
27/2/2017;13;6114.18
27/2/2017;14;5913
27/2/2017;15;5449.58
27/2/2017;16;5315.24
27/2/2017;17;5237.32
27/2/2017;18;5157.28
27/2/2017;19;5626.31
27/2/2017;20;6220.88
27/2/2017;21;6397.47
27/2/2017;22;6187.08
27/2/2017;23;5739.9
27/2/2017;24;5395.09
28/2/2017;1;4766.91
28/2/2017;2;4348.58
28/2/2017;3;4296.93
28/2/2017;4;4154.69
28/2/2017;5;4096.85
28/2/2017;6;4225.35
28/2/2017;7;4654.92
28/2/2017;8;5390.66
28/2/2017;9;5816.52
28/2/2017;10;6140.21
28/2/2017;11;6258.08
28/2/2017;12;6269.76
28/2/2017;13;6255.05
28/2/2017;14;6153.19
28/2/2017;15;5930.22
28/2/2017;16;5918.13
28/2/2017;17;5837.39
28/2/2017;18;5852.58
28/2/2017;19;6406.37
28/2/2017;20;6916.9
28/2/2017;21;7005.94
28/2/2017;22;6634.38
28/2/2017;23;6030.92
28/2/2017;24;5601.29
1/3/2017;1;5171.84
1/3/2017;2;4728.17
1/3/2017;3;4637.98
1/3/2017;4;4477.84
1/3/2017;5;4390.24
1/3/2017;6;4511.37
1/3/2017;7;4945.99
1/3/2017;8;5703.98
1/3/2017;9;6062.29
1/3/2017;10;6248.04
1/3/2017;11;6248.66
1/3/2017;12;6196.65
1/3/2017;13;6118.84
1/3/2017;14;6031.45
1/3/2017;15;5909.05
1/3/2017;16;5878.1
1/3/2017;17;5804.32
1/3/2017;18;5829.49
1/3/2017;19;6345.3
1/3/2017;20;6880.62
1/3/2017;21;6876.11
1/3/2017;22;6546.56
1/3/2017;23;6048.62
1/3/2017;24;5619.51
2/3/2017;1;5115.57
2/3/2017;2;4680.04
2/3/2017;3;4620.88
2/3/2017;4;4482.82
2/3/2017;5;4379.54
2/3/2017;6;4487.8
2/3/2017;7;4894.69
2/3/2017;8;5653.94
2/3/2017;9;6066.05
2/3/2017;10;6212.5
2/3/2017;11;6153.64
2/3/2017;12;6125.08
2/3/2017;13;6078.57
2/3/2017;14;5962.82
2/3/2017;15;5680.73
2/3/2017;16;5671.1
2/3/2017;17;5636.54
2/3/2017;18;5716.2
2/3/2017;19;6299.64
2/3/2017;20;6890.68
2/3/2017;21;6886.97
2/3/2017;22;6514.83
2/3/2017;23;5935.36
2/3/2017;24;5555.73
3/3/2017;1;4779.52
3/3/2017;2;4320.84
3/3/2017;3;4281.31
3/3/2017;4;4119.8
3/3/2017;5;4054.84
3/3/2017;6;4159.55
3/3/2017;7;4586.69
3/3/2017;8;5308.85
3/3/2017;9;5642.4
3/3/2017;10;5887
3/3/2017;11;5973.41
3/3/2017;12;5991.46
3/3/2017;13;5987.89
3/3/2017;14;5930.54
3/3/2017;15;5724.81
3/3/2017;16;5720.72
3/3/2017;17;5589.7
3/3/2017;18;5590.63
3/3/2017;19;6049.81
3/3/2017;20;6624.72
3/3/2017;21;6676.01
3/3/2017;22;6297.6
3/3/2017;23;5761.26
3/3/2017;24;5379.59
4/3/2017;1;5111.05
4/3/2017;2;4746.07
4/3/2017;3;4646.55
4/3/2017;4;4566.81
4/3/2017;5;4469.41
4/3/2017;6;4486.26
4/3/2017;7;4555.35
4/3/2017;8;4821.9
4/3/2017;9;5211.36
4/3/2017;10;5610.7
4/3/2017;11;5860.87
4/3/2017;12;6035.42
4/3/2017;13;6076.29
4/3/2017;14;6049.77
4/3/2017;15;5844.08
4/3/2017;16;5762.62
4/3/2017;17;5624.51
4/3/2017;18;5599.2
4/3/2017;19;6031.6
4/3/2017;20;6601.07
4/3/2017;21;6579.73
4/3/2017;22;6260.45
4/3/2017;23;5792.77
4/3/2017;24;5406.5
5/3/2017;1;4953.24
5/3/2017;2;4556.8
5/3/2017;3;4550.64
5/3/2017;4;4383.13
5/3/2017;5;4291.14
5/3/2017;6;4183.21
5/3/2017;7;4331.3
5/3/2017;8;4457.03
5/3/2017;9;4630.46
5/3/2017;10;5070.81
5/3/2017;11;5442.76
5/3/2017;12;5777.75
5/3/2017;13;5825.3
5/3/2017;14;5798.29
5/3/2017;15;5436.53
5/3/2017;16;5361.71
5/3/2017;17;5236.93
5/3/2017;18;5099.96
5/3/2017;19;5617.68
5/3/2017;20;6094.62
5/3/2017;21;6259.96
5/3/2017;22;6097.55
5/3/2017;23;5755.75
5/3/2017;24;5407.75
6/3/2017;1;4707.13
6/3/2017;2;4278.83
6/3/2017;3;4225.22
6/3/2017;4;4123.65
6/3/2017;5;4079.2
6/3/2017;6;4201.5
6/3/2017;7;4615.82
6/3/2017;8;5326.51
6/3/2017;9;5786.21
6/3/2017;10;6139.04
6/3/2017;11;6314.49
6/3/2017;12;6391.65
6/3/2017;13;6468.18
6/3/2017;14;6411.44
6/3/2017;15;6214.24
6/3/2017;16;6218.49
6/3/2017;17;6060.03
6/3/2017;18;5882.15
6/3/2017;19;6271.61
6/3/2017;20;6784.95
6/3/2017;21;6813
6/3/2017;22;6491.21
6/3/2017;23;5891.91
6/3/2017;24;5527.12
7/3/2017;1;4960.43
7/3/2017;2;4626.28
7/3/2017;3;4541.09
7/3/2017;4;4364.99
7/3/2017;5;4303.08
7/3/2017;6;4408.6
7/3/2017;7;4829.64
7/3/2017;8;5545.94
7/3/2017;9;5925.48
7/3/2017;10;6264.08
7/3/2017;11;6363.34
7/3/2017;12;6460.36
7/3/2017;13;6583.96
7/3/2017;14;6551.26
7/3/2017;15;6340.19
7/3/2017;16;6370.85
7/3/2017;17;6211.25
7/3/2017;18;6166.71
7/3/2017;19;6601.74
7/3/2017;20;7172.96
7/3/2017;21;7186.32
7/3/2017;22;6742.24
7/3/2017;23;6157.86
7/3/2017;24;5661.17
8/3/2017;1;4951.36
8/3/2017;2;4544.89
8/3/2017;3;4509.54
8/3/2017;4;4370.38
8/3/2017;5;4290.68
8/3/2017;6;4410.96
8/3/2017;7;4799.78
8/3/2017;8;5549.94
8/3/2017;9;5998.11
8/3/2017;10;6366.77
8/3/2017;11;6466.95
8/3/2017;12;6506.21
8/3/2017;13;6502.55
8/3/2017;14;6422.2
8/3/2017;15;6144.03
8/3/2017;16;6166.79
8/3/2017;17;5998.05
8/3/2017;18;5949.74
8/3/2017;19;6347.94
8/3/2017;20;6982.53
8/3/2017;21;6999.48
8/3/2017;22;6706.57
8/3/2017;23;6095.5
8/3/2017;24;5605.9
9/3/2017;1;5056.93
9/3/2017;2;4621.45
9/3/2017;3;4551.43
9/3/2017;4;4393.44
9/3/2017;5;4321.94
9/3/2017;6;4427.02
9/3/2017;7;4859.37
9/3/2017;8;5639.48
9/3/2017;9;6059.57
9/3/2017;10;6474.3
9/3/2017;11;6591.21
9/3/2017;12;6637.29
9/3/2017;13;6689.39
9/3/2017;14;6674.83
9/3/2017;15;6442.96
9/3/2017;16;6405.43
9/3/2017;17;6200.32
9/3/2017;18;6082.43
9/3/2017;19;6619.85
9/3/2017;20;7148.75
9/3/2017;21;7174.8
9/3/2017;22;6794.13
9/3/2017;23;6216.66
9/3/2017;24;5777.32
10/3/2017;1;5147.25
10/3/2017;2;4601.63
10/3/2017;3;4565.31
10/3/2017;4;4441.37
10/3/2017;5;4373.1
10/3/2017;6;4485.84
10/3/2017;7;4851.02
10/3/2017;8;5681.36
10/3/2017;9;6147.11
10/3/2017;10;6581.76
10/3/2017;11;6784.22
10/3/2017;12;6886.14
10/3/2017;13;6928.31
10/3/2017;14;6930.63
10/3/2017;15;6721.46
10/3/2017;16;6695.99
10/3/2017;17;6519.79
10/3/2017;18;6328.57
10/3/2017;19;6758.71
10/3/2017;20;7220.9
10/3/2017;21;7202.34
10/3/2017;22;6753.39
10/3/2017;23;6126.28
10/3/2017;24;5681.58
11/3/2017;1;5332.39
11/3/2017;2;4911.71
11/3/2017;3;4816.6
11/3/2017;4;4562.74
11/3/2017;5;4456.44
11/3/2017;6;4467.65
11/3/2017;7;4692.66
11/3/2017;8;5070.04
11/3/2017;9;5633.91
11/3/2017;10;6224.03
11/3/2017;11;6498.84
11/3/2017;12;6542.35
11/3/2017;13;6576.15
11/3/2017;14;6566.13
11/3/2017;15;6317.72
11/3/2017;16;6365.55
11/3/2017;17;6297.68
11/3/2017;18;6244.69
11/3/2017;19;6749.33
11/3/2017;20;7182.09
11/3/2017;21;7062.4
11/3/2017;22;6658.53
11/3/2017;23;6231.53
11/3/2017;24;5846.55
12/3/2017;1;5170.88
12/3/2017;2;4695.31
12/3/2017;3;4520.01
12/3/2017;4;4343.26
12/3/2017;5;4221.34
12/3/2017;6;4300.05
12/3/2017;7;4277.19
12/3/2017;8;4451.1
12/3/2017;9;4879.19
12/3/2017;10;5270.76
12/3/2017;11;5597.14
12/3/2017;12;5818.35
12/3/2017;13;5918.14
12/3/2017;14;5720.79
12/3/2017;15;5452.56
12/3/2017;16;5531.9
12/3/2017;17;5506.74
12/3/2017;18;5483.95
12/3/2017;19;6015.96
12/3/2017;20;6528.49
12/3/2017;21;6570.95
12/3/2017;22;6423.45
12/3/2017;23;5996.1
12/3/2017;24;5548.94
13/3/2017;1;4923.82
13/3/2017;2;4478.06
13/3/2017;3;4415.05
13/3/2017;4;4269.42
13/3/2017;5;4185.92
13/3/2017;6;4286.02
13/3/2017;7;4689.49
13/3/2017;8;5492.63
13/3/2017;9;6058.33
13/3/2017;10;6520.07
13/3/2017;11;6695.14
13/3/2017;12;6768.43
13/3/2017;13;6824.66
13/3/2017;14;6809.81
13/3/2017;15;6597.94
13/3/2017;16;6608.51
13/3/2017;17;6421.71
13/3/2017;18;6234.87
13/3/2017;19;6666.09
13/3/2017;20;7058.11
13/3/2017;21;7049.53
13/3/2017;22;6788.81
13/3/2017;23;6254.77
13/3/2017;24;5724.54
14/3/2017;1;5229.04
14/3/2017;2;4811.97
14/3/2017;3;4781.69
14/3/2017;4;4611.8
14/3/2017;5;4510.88
14/3/2017;6;4616.21
14/3/2017;7;4993.93
14/3/2017;8;5761.47
14/3/2017;9;6189.95
14/3/2017;10;6556.34
14/3/2017;11;6634.54
14/3/2017;12;6693.07
14/3/2017;13;6708.75
14/3/2017;14;6630.14
14/3/2017;15;6340.81
14/3/2017;16;6389.25
14/3/2017;17;6302.14
14/3/2017;18;6159.45
14/3/2017;19;6668.47
14/3/2017;20;7245.55
14/3/2017;21;7189.76
14/3/2017;22;6765.37
14/3/2017;23;6212.55
14/3/2017;24;5771.44
15/3/2017;1;5236.35
15/3/2017;2;4802.07
15/3/2017;3;4755.36
15/3/2017;4;4604.68
15/3/2017;5;4512.6
15/3/2017;6;4612.43
15/3/2017;7;5037.18
15/3/2017;8;5836.36
15/3/2017;9;6268.58
15/3/2017;10;6617.17
15/3/2017;11;6693.57
15/3/2017;12;6643.68
15/3/2017;13;6610.02
15/3/2017;14;6557.23
15/3/2017;15;6331.95
15/3/2017;16;6377.66
15/3/2017;17;6212.31
15/3/2017;18;6114.07
15/3/2017;19;6618.51
15/3/2017;20;7213.17
15/3/2017;21;7213.36
15/3/2017;22;6916.22
15/3/2017;23;6325.98
15/3/2017;24;5831.89
16/3/2017;1;5297.62
16/3/2017;2;4833.51
16/3/2017;3;4771.37
16/3/2017;4;4594.44
16/3/2017;5;4519.46
16/3/2017;6;4618.31
16/3/2017;7;5033.69
16/3/2017;8;5879.79
16/3/2017;9;6322.73
16/3/2017;10;6707.85
16/3/2017;11;6826.04
16/3/2017;12;6848.5
16/3/2017;13;6864.74
16/3/2017;14;6799.66
16/3/2017;15;6517.21
16/3/2017;16;6556.3
16/3/2017;17;6391.69
16/3/2017;18;6214.03
16/3/2017;19;6706.65
16/3/2017;20;7432.12
16/3/2017;21;7441.63
16/3/2017;22;7030.83
16/3/2017;23;6413.27
16/3/2017;24;5962.95
17/3/2017;1;5385.13
17/3/2017;2;4916.37
17/3/2017;3;4808.37
17/3/2017;4;4672.99
17/3/2017;5;4587.76
17/3/2017;6;4708.54
17/3/2017;7;5092.48
17/3/2017;8;5918.91
17/3/2017;9;6298.84
17/3/2017;10;6601.41
17/3/2017;11;6637.88
17/3/2017;12;6609.02
17/3/2017;13;6583.11
17/3/2017;14;6544.65
17/3/2017;15;6337.65
17/3/2017;16;6398.23
17/3/2017;17;6273.62
17/3/2017;18;6158.45
17/3/2017;19;6689.45
17/3/2017;20;7372.34
17/3/2017;21;7411.59
17/3/2017;22;7037.86
17/3/2017;23;6397.94
17/3/2017;24;5968.7
18/3/2017;1;5436.58
18/3/2017;2;4985.59
18/3/2017;3;4869.72
18/3/2017;4;4661.8
18/3/2017;5;4522.04
18/3/2017;6;4515.71
18/3/2017;7;4657.14
18/3/2017;8;5035.49
18/3/2017;9;5481.04
18/3/2017;10;5843.98
18/3/2017;11;6047.04
18/3/2017;12;6145.28
18/3/2017;13;6200.2
18/3/2017;14;6171.86
18/3/2017;15;5935.27
18/3/2017;16;5951.74
18/3/2017;17;5909.78
18/3/2017;18;5896.3
18/3/2017;19;6351.34
18/3/2017;20;6924.19
18/3/2017;21;6987.75
18/3/2017;22;6623.62
18/3/2017;23;6144.7
18/3/2017;24;5781.41
19/3/2017;1;5122.29
19/3/2017;2;4709.02
19/3/2017;3;4584.25
19/3/2017;4;4394
19/3/2017;5;4255.99
19/3/2017;6;4229.96
19/3/2017;7;4272.4
19/3/2017;8;4487.64
19/3/2017;9;4866.82
19/3/2017;10;5316.67
19/3/2017;11;5696.44
19/3/2017;12;5880.04
19/3/2017;13;5958.62
19/3/2017;14;5801.56
19/3/2017;15;5365
19/3/2017;16;5282.44
19/3/2017;17;5229.71
19/3/2017;18;5124.89
19/3/2017;19;5520.06
19/3/2017;20;6109.78
19/3/2017;21;6315.12
19/3/2017;22;6216.48
19/3/2017;23;5792.01
19/3/2017;24;5393.81
20/3/2017;1;4774.39
20/3/2017;2;4354.88
20/3/2017;3;4280.84
20/3/2017;4;4136.39
20/3/2017;5;4061.09
20/3/2017;6;4166.32
20/3/2017;7;4578.32
20/3/2017;8;5266.37
20/3/2017;9;5737.91
20/3/2017;10;6144.78
20/3/2017;11;6252.41
20/3/2017;12;6295.84
20/3/2017;13;6316.52
20/3/2017;14;6264.21
20/3/2017;15;6108.95
20/3/2017;16;6053.45
20/3/2017;17;5884.81
20/3/2017;18;5722.14
20/3/2017;19;6048
20/3/2017;20;6686.09
20/3/2017;21;6867.42
20/3/2017;22;6581.07
20/3/2017;23;5991.79
20/3/2017;24;5517.67
21/3/2017;1;4958.22
21/3/2017;2;4540.47
21/3/2017;3;4478.87
21/3/2017;4;4326.63
21/3/2017;5;4263.73
21/3/2017;6;4372.24
21/3/2017;7;4731.41
21/3/2017;8;5385.11
21/3/2017;9;5717.65
21/3/2017;10;5943.68
21/3/2017;11;6032.24
21/3/2017;12;6077.4
21/3/2017;13;6090.12
21/3/2017;14;6023.77
21/3/2017;15;5851.25
21/3/2017;16;5732.7
21/3/2017;17;5614.72
21/3/2017;18;5606.85
21/3/2017;19;6137.04
21/3/2017;20;6785.03
21/3/2017;21;6810.46
21/3/2017;22;6521.2
21/3/2017;23;5954.26
21/3/2017;24;5483.46
22/3/2017;1;4858.23
22/3/2017;2;4478.02
22/3/2017;3;4390.84
22/3/2017;4;4284.91
22/3/2017;5;4222.21
22/3/2017;6;4330
22/3/2017;7;4726.53
22/3/2017;8;5363.04
22/3/2017;9;5665.01
22/3/2017;10;5865.9
22/3/2017;11;5938.12
22/3/2017;12;5960.04
22/3/2017;13;5949.37
22/3/2017;14;5883.71
22/3/2017;15;5678.77
22/3/2017;16;5579.16
22/3/2017;17;5462.73
22/3/2017;18;5480.7
22/3/2017;19;5761.52
22/3/2017;20;6608.47
22/3/2017;21;6701
22/3/2017;22;6414.36
22/3/2017;23;5840.93
22/3/2017;24;5458.61
23/3/2017;1;4828.66
23/3/2017;2;4451.13
23/3/2017;3;4369.01
23/3/2017;4;4216.18
23/3/2017;5;4172.3
23/3/2017;6;4294.18
23/3/2017;7;4636.62
23/3/2017;8;5308.95
23/3/2017;9;5614.41
23/3/2017;10;5821.82
23/3/2017;11;5871.99
23/3/2017;12;5857.78
23/3/2017;13;5847.74
23/3/2017;14;5770.99
23/3/2017;15;5554.33
23/3/2017;16;5414.58
23/3/2017;17;5349.18
23/3/2017;18;5444.8
23/3/2017;19;5806.36
23/3/2017;20;6610.57
23/3/2017;21;6594.62
23/3/2017;22;6275.06
23/3/2017;23;5713.9
23/3/2017;24;5389.01
24/3/2017;1;4661.72
24/3/2017;2;4297.62
24/3/2017;3;4218.33
24/3/2017;4;4092.08
24/3/2017;5;4046.06
24/3/2017;6;4171.84
24/3/2017;7;4479.62
24/3/2017;8;5095.94
24/3/2017;9;5380.49
24/3/2017;10;5632.62
24/3/2017;11;5759.52
24/3/2017;12;5812.87
24/3/2017;13;5839.66
24/3/2017;14;5776.89
24/3/2017;15;5537.48
24/3/2017;16;5419.08
24/3/2017;17;5232.34
24/3/2017;18;5184.5
24/3/2017;19;5625.94
24/3/2017;20;6375.78
24/3/2017;21;6412.87
24/3/2017;22;6109.92
24/3/2017;23;5607.5
24/3/2017;24;5285.48
25/3/2017;1;4661.41
25/3/2017;2;4295.77
25/3/2017;3;4151.81
25/3/2017;4;4041.61
